event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_792299,USER_0053,trade,2024-01-01 07:24:43,7,0,0,0,none,,,,,,,AUDUSD,0.68,10771.7,250.63,1920.59,1512.0,0.835,0.0,,,,,,,,287
EVT_550691,USER_0175,session,2024-01-01 07:29:02,7,0,0,0,none,,,ios_app,,,,,,,,,,,,,,,46.9,18.0,0.38,,222
EVT_338169,USER_0490,deposit,2024-01-01 07:29:11,7,0,0,0,none,,,,,,,,,,,,,,,2746.97,crypto,0.0,,,,,13
EVT_130777,USER_0135,kyc_change,2024-01-01 07:29:46,7,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,274
EVT_965218,USER_0230,session,2024-01-01 07:39:03,7,0,0,0,none,,,ios_app,,,,,,,,,,,,,,,21.3,34.0,1.6,,129
EVT_513544,USER_0028,withdrawal,2024-01-01 07:44:46,7,0,0,0,none,,,,,,,,,,,,,,,424.43,bank,0.0,,,,,30
EVT_169187,USER_0479,kyc_change,2024-01-01 07:45:19,7,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,339
EVT_450281,USER_0147,trade,2024-01-01 07:46:35,7,0,0,0,none,,,,,,,EURUSD,0.47,3002.0,-316.66,768.22,756.0,0.641,1.0,,,,,,,,240
EVT_106680,USER_0052,trade,2024-01-01 07:46:36,7,0,0,0,none,,,,,,,USDCHF,0.12,16678.12,30.25,1166.06,661.0,0.61,0.0,,,,,,,,255
EVT_611423,USER_0143,login,2024-01-01 07:46:46,7,0,0,0,none,10.128.89.1,US,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,226
EVT_433288,USER_0181,deposit,2024-01-01 07:47:37,7,0,0,0,none,,,,,,,,,,,,,,,1556.75,card,0.0,,,,,107
EVT_501488,USER_0471,deposit,2024-01-01 07:48:30,7,0,0,0,none,,,,,,,,,,,,,,,2512.77,bank,0.0,,,,,182
EVT_437091,USER_0109,trade,2024-01-01 07:54:55,7,0,0,0,none,,,,,,,USDCHF,1.4,19263.26,124.25,1323.09,3125.0,0.971,0.0,,,,,,,,29
EVT_164954,USER_0239,login,2024-01-01 07:56:05,7,0,0,0,none,10.185.147.1,US,ios_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,44
EVT_859731,USER_0426,login,2024-01-01 07:56:16,7,0,0,0,none,10.53.254.1,UK,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,241
EVT_451576,USER_0316,login,2024-01-01 07:58:44,7,0,0,0,none,10.2.157.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,331
EVT_516264,USER_0345,login,2024-01-01 07:59:00,7,0,0,0,none,10.88.85.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,243
EVT_138920,USER_0342,trade,2024-01-01 07:59:24,7,0,0,0,none,,,,,,,EURUSD,0.99,29118.76,-150.21,4645.89,2447.0,1.042,0.0,,,,,,,,243
EVT_945640,USER_0179,session,2024-01-01 08:08:16,8,0,0,0,none,,,android_app,,,,,,,,,,,,,,,56.0,37.0,0.66,,64
EVT_358790,USER_0450,trade,2024-01-01 08:13:50,8,0,0,0,none,,,,,,,EURUSD,0.92,6386.56,19.09,2234.11,1170.0,0.909,0.0,,,,,,,,234
EVT_235614,USER_0089,session,2024-01-01 08:15:42,8,0,0,0,none,,,chrome_win,,,,,,,,,,,,,,,32.0,29.0,0.91,,50
EVT_443805,USER_0409,trade,2024-01-01 08:19:30,8,0,0,0,none,,,,,,,EURUSD,0.65,2635.73,-272.79,4618.2,808.0,1.018,0.0,,,,,,,,126
EVT_844681,USER_0304,deposit,2024-01-01 08:22:09,8,0,0,0,none,,,,,,,,,,,,,,,2698.59,crypto,0.0,,,,,56
EVT_638008,USER_0422,trade,2024-01-01 08:25:07,8,0,0,0,none,,,,,,,GBPUSD,1.09,6626.57,571.86,2970.97,3145.0,1.248,0.0,,,,,,,,80
EVT_501359,USER_0369,deposit,2024-01-01 08:28:08,8,0,0,0,none,,,,,,,,,,,,,,,1097.12,card,0.0,,,,,193
EVT_222336,USER_0422,deposit,2024-01-01 08:28:32,8,0,0,0,none,,,,,,,,,,,,,,,1438.49,bank,0.0,,,,,80
EVT_247910,USER_0296,session,2024-01-01 08:31:08,8,0,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,48.7,44.0,0.9,,250
EVT_170291,USER_0112,login,2024-01-01 08:31:32,8,0,0,0,none,10.193.233.1,NG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,274
EVT_891270,USER_0103,trade,2024-01-01 08:36:23,8,0,0,0,none,,,,,,,USDJPY,1.8,3114.78,-181.24,2978.18,1160.0,0.79,1.0,,,,,,,,65
EVT_827777,USER_0474,kyc_change,2024-01-01 08:37:44,8,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,236
EVT_117953,USER_0096,deposit,2024-01-01 08:40:20,8,0,0,0,none,,,,,,,,,,,,,,,1612.79,crypto,0.0,,,,,45
EVT_101957,USER_0202,trade,2024-01-01 08:42:58,8,0,0,0,none,,,,,,,USDCHF,1.1,10550.24,-260.72,4922.31,2183.0,1.026,0.0,,,,,,,,42
EVT_703297,USER_0430,session,2024-01-01 08:44:24,8,0,0,0,none,,,chrome_win,,,,,,,,,,,,,,,40.2,9.0,0.22,,357
EVT_218716,USER_0375,login,2024-01-01 08:45:09,8,0,0,0,none,10.215.187.1,DE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,358
EVT_227696,USER_0112,deposit,2024-01-01 08:50:15,8,0,0,0,none,,,,,,,,,,,,,,,947.18,card,0.0,,,,,274
EVT_787167,USER_0116,deposit,2024-01-01 08:51:12,8,0,0,0,none,,,,,,,,,,,,,,,1862.3,crypto,0.0,,,,,34
EVT_502989,USER_0114,trade,2024-01-01 08:51:39,8,0,0,0,none,,,,,,,AUDUSD,0.2,29005.19,119.88,2701.36,2531.0,1.079,0.0,,,,,,,,25
EVT_580699,USER_0312,session,2024-01-01 08:53:17,8,0,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,50.6,75.0,1.48,,353
EVT_490668,USER_0346,session,2024-01-01 09:04:44,9,0,0,0,none,,,ios_app,,,,,,,,,,,,,,,44.1,57.0,1.29,,48
EVT_925999,USER_0138,trade,2024-01-01 09:06:35,9,0,0,0,none,,,,,,,EURUSD,1.64,21694.53,34.15,2873.67,3061.0,0.898,0.0,,,,,,,,222
EVT_329562,USER_0062,trade,2024-01-01 09:07:11,9,0,0,0,none,,,,,,,BTCUSD,0.99,7058.79,-195.37,848.37,1341.0,0.928,0.0,,,,,,,,95
EVT_723179,USER_0239,trade,2024-01-01 09:10:37,9,0,0,0,none,,,,,,,BTCUSD,0.64,37770.81,100.63,2802.72,130.0,1.298,1.0,,,,,,,,44
EVT_294072,USER_0214,deposit,2024-01-01 09:13:08,9,0,0,0,none,,,,,,,,,,,,,,,508.34,card,0.0,,,,,210
EVT_406447,USER_0015,trade,2024-01-01 09:15:56,9,0,0,1,wash_trader,,,,,,,AUDUSD,1.9,17355.9,-322.77,2390.83,338.0,0.932,0.0,,,,,,,,48
EVT_551992,USER_0278,session,2024-01-01 09:16:52,9,0,0,0,none,,,safari_mac,,,,,,,,,,,,,,,7.8,44.0,5.64,,82
EVT_754504,USER_0303,login,2024-01-01 09:18:23,9,0,0,0,none,10.140.146.1,IN,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,323
EVT_283341,USER_0337,login,2024-01-01 09:24:41,9,0,0,0,none,10.89.81.1,NG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,55
EVT_419235,USER_0237,trade,2024-01-01 09:28:06,9,0,0,0,none,,,,,,,XAUUSD,0.81,12485.8,-186.61,3938.18,3438.0,0.766,0.0,,,,,,,,313
EVT_902928,USER_0119,deposit,2024-01-01 09:29:24,9,0,0,0,none,,,,,,,,,,,,,,,865.9,card,0.0,,,,,56
EVT_502198,USER_0472,withdrawal,2024-01-01 09:37:47,9,0,0,0,none,,,,,,,,,,,,,,,97.27,crypto,0.0,,,,,101
EVT_537214,USER_0471,session,2024-01-01 09:37:58,9,0,0,0,none,,,android_app,,,,,,,,,,,,,,,22.5,12.0,0.53,,182
EVT_362210,USER_0100,deposit,2024-01-01 09:38:33,9,0,0,0,none,,,,,,,,,,,,,,,282.29,card,0.0,,,,,138
EVT_211430,USER_0244,trade,2024-01-01 09:40:53,9,0,0,0,none,,,,,,,EURUSD,0.42,27590.35,-39.8,1287.08,964.0,0.966,0.0,,,,,,,,222
EVT_132592,USER_0204,session,2024-01-01 09:42:25,9,0,0,0,none,,,android_app,,,,,,,,,,,,,,,47.0,46.0,0.98,,48
EVT_467008,USER_0284,trade,2024-01-01 09:46:42,9,0,0,0,none,,,,,,,AUDUSD,1.52,34067.54,118.41,1939.02,2070.0,1.252,0.0,,,,,,,,248
EVT_281917,USER_0216,trade,2024-01-01 09:49:13,9,0,0,0,none,,,,,,,BTCUSD,1.89,18020.97,-71.02,2366.15,1541.0,0.952,0.0,,,,,,,,254
EVT_420147,USER_0413,login,2024-01-01 09:49:19,9,0,0,0,none,10.164.198.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,133
EVT_383082,USER_0257,deposit,2024-01-01 09:52:53,9,0,0,0,none,,,,,,,,,,,,,,,20.79,crypto,0.0,,,,,179
EVT_316224,USER_0234,trade,2024-01-01 09:53:43,9,0,0,0,none,,,,,,,AUDUSD,1.29,6674.29,-3.86,4131.94,2635.0,0.892,0.0,,,,,,,,303
EVT_308988,USER_0151,deposit,2024-01-01 09:54:03,9,0,0,0,none,,,,,,,,,,,,,,,2048.04,crypto,0.0,,,,,98
EVT_373322,USER_0109,deposit,2024-01-01 09:55:07,9,0,0,0,none,,,,,,,,,,,,,,,2853.08,crypto,0.0,,,,,29
EVT_874010,USER_0425,deposit,2024-01-01 09:55:30,9,0,0,0,none,,,,,,,,,,,,,,,2315.54,bank,0.0,,,,,279
EVT_570427,USER_0042,trade,2024-01-01 09:55:49,9,0,0,0,none,,,,,,,EURUSD,1.06,8021.37,136.99,1996.11,3011.0,0.801,0.0,,,,,,,,31
EVT_402624,USER_0358,session,2024-01-01 09:56:02,9,0,0,0,none,,,ios_app,,,,,,,,,,,,,,,9.3,67.0,7.2,,35
EVT_497809,USER_0249,trade,2024-01-01 09:56:43,9,0,0,0,none,,,,,,,XAUUSD,0.55,25102.5,207.72,1115.95,2776.0,0.858,0.0,,,,,,,,161
EVT_380832,USER_0367,login,2024-01-01 09:57:12,9,0,0,0,none,10.52.160.1,NG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,65
EVT_827676,USER_0088,withdrawal,2024-01-01 09:59:03,9,0,0,0,none,,,,,,,,,,,,,,,378.52,crypto,0.0,,,,,340
EVT_672675,USER_0079,kyc_change,2024-01-01 10:00:23,10,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,164
EVT_117743,USER_0036,session,2024-01-01 10:02:09,10,0,0,0,none,,,chrome_win,,,,,,,,,,,,,,,9.1,5.0,0.55,,200
EVT_646050,USER_0444,login,2024-01-01 10:02:19,10,0,0,0,none,10.64.21.1,RU,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,41
EVT_360606,USER_0178,login,2024-01-01 10:04:25,10,0,0,0,none,10.52.175.1,US,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,90
EVT_505972,USER_0422,trade,2024-01-01 10:06:28,10,0,0,0,none,,,,,,,GBPUSD,1.02,5549.82,55.4,2810.07,3532.0,1.045,0.0,,,,,,,,81
EVT_245037,USER_0102,login,2024-01-01 10:07:22,10,0,0,0,none,10.82.168.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,49
EVT_855601,USER_0281,login,2024-01-01 10:11:20,10,0,0,0,none,10.16.214.1,BR,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,339
EVT_640144,USER_0452,withdrawal,2024-01-01 10:13:08,10,0,0,0,none,,,,,,,,,,,,,,,796.02,crypto,0.0,,,,,283
EVT_465167,USER_0449,trade,2024-01-01 10:17:14,10,0,0,0,none,,,,,,,USDCHF,1.0,1807.58,73.78,3008.4,3242.0,1.313,0.0,,,,,,,,350
EVT_727807,USER_0389,trade,2024-01-01 10:18:05,10,0,0,0,none,,,,,,,GBPUSD,1.08,18132.04,-140.35,2186.71,3055.0,0.829,0.0,,,,,,,,53
EVT_915296,USER_0298,login,2024-01-01 10:19:11,10,0,0,0,none,10.131.250.1,CN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,56
EVT_919806,USER_0337,session,2024-01-01 10:19:32,10,0,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,41.7,57.0,1.37,,55
EVT_816721,USER_0066,trade,2024-01-01 10:20:25,10,0,0,0,none,,,,,,,EURUSD,0.31,4458.27,-15.12,554.62,2083.0,0.996,0.0,,,,,,,,264
EVT_184427,USER_0187,session,2024-01-01 10:22:58,10,0,0,0,none,,,android_app,,,,,,,,,,,,,,,13.4,42.0,3.13,,128
EVT_390741,USER_0146,login,2024-01-01 10:24:04,10,0,0,0,none,10.113.22.1,DE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,341
EVT_173440,USER_0246,trade,2024-01-01 10:26:08,10,0,0,0,none,,,,,,,BTCUSD,0.48,10835.69,392.92,1170.89,2378.0,1.198,0.0,,,,,,,,121
EVT_182398,USER_0241,login,2024-01-01 10:27:37,10,0,0,0,none,10.73.101.1,BR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,347
EVT_255855,USER_0199,session,2024-01-01 10:29:07,10,0,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,47.1,10.0,0.21,,154
EVT_560564,USER_0434,session,2024-01-01 10:30:23,10,0,0,0,none,,,safari_mac,,,,,,,,,,,,,,,38.5,71.0,1.84,,212
EVT_900800,USER_0163,login,2024-01-01 10:33:23,10,0,0,0,none,10.249.157.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,362
EVT_956156,USER_0471,withdrawal,2024-01-01 10:40:43,10,0,0,0,none,,,,,,,,,,,,,,,1727.76,crypto,0.0,,,,,182
EVT_597443,USER_0248,login,2024-01-01 10:46:33,10,0,0,0,none,10.214.77.1,RU,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,7
EVT_230613,USER_0482,withdrawal,2024-01-01 10:47:21,10,0,0,0,none,,,,,,,,,,,,,,,551.6,crypto,0.0,,,,,299
EVT_736057,USER_0452,withdrawal,2024-01-01 10:51:49,10,0,0,0,none,,,,,,,,,,,,,,,979.6,bank,0.0,,,,,283
EVT_461710,USER_0019,login,2024-01-01 10:52:44,10,0,0,1,wash_trader,10.30.117.1,US,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,273
EVT_203439,USER_0406,login,2024-01-01 10:52:45,10,0,0,0,none,10.132.38.1,IN,chrome_win,1.0,1.0,0.0,,,,,,,,,,,,,,,,193
EVT_575577,USER_0151,deposit,2024-01-01 10:52:57,10,0,0,0,none,,,,,,,,,,,,,,,1926.71,crypto,0.0,,,,,98
EVT_692427,USER_0168,login,2024-01-01 10:58:51,10,0,0,0,none,10.10.166.1,UK,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,8
EVT_159984,USER_0017,session,2024-01-01 10:59:18,10,0,0,1,device_switcher,,,android_app,,,,,,,,,,,,,,,17.9,6.0,0.34,,318
EVT_687535,USER_0234,login,2024-01-01 11:01:33,11,0,0,0,none,10.81.167.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,303
EVT_375457,USER_0006,withdrawal,2024-01-01 11:02:47,11,0,0,1,wash_trader,,,,,,,,,,,,,,,237.9,crypto,0.0,,,,,261
EVT_709080,USER_0144,trade,2024-01-01 11:03:41,11,0,0,0,none,,,,,,,GBPUSD,1.09,8046.7,-400.43,3951.47,392.0,0.864,0.0,,,,,,,,77
EVT_356262,USER_0375,login,2024-01-01 11:04:03,11,0,0,0,none,10.215.187.1,DE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,358
EVT_663197,USER_0499,withdrawal,2024-01-01 11:06:02,11,0,0,0,none,,,,,,,,,,,,,,,1021.54,crypto,0.0,,,,,328
EVT_830904,USER_0113,withdrawal,2024-01-01 11:09:41,11,0,0,0,none,,,,,,,,,,,,,,,239.46,crypto,0.0,,,,,306
EVT_634511,USER_0381,deposit,2024-01-01 11:09:57,11,0,0,0,none,,,,,,,,,,,,,,,2069.84,bank,0.0,,,,,312
EVT_511209,USER_0195,trade,2024-01-01 11:12:51,11,0,0,0,none,,,,,,,EURUSD,0.54,25600.67,175.85,1745.9,3045.0,0.861,0.0,,,,,,,,266
EVT_725507,USER_0268,deposit,2024-01-01 11:17:05,11,0,0,0,none,,,,,,,,,,,,,,,891.5,bank,0.0,,,,,179
EVT_156296,USER_0227,session,2024-01-01 11:19:53,11,0,0,0,none,,,chrome_win,,,,,,,,,,,,,,,28.6,52.0,1.82,,66
EVT_986436,USER_0417,withdrawal,2024-01-01 11:19:58,11,0,0,0,none,,,,,,,,,,,,,,,851.1,crypto,0.0,,,,,292
EVT_460182,USER_0325,trade,2024-01-01 11:20:15,11,0,0,0,none,,,,,,,USDJPY,0.93,3693.01,327.11,1006.0,1142.0,1.049,0.0,,,,,,,,3
EVT_629562,USER_0019,session,2024-01-01 11:20:26,11,0,0,1,wash_trader,,,chrome_win,,,,,,,,,,,,,,,46.6,32.0,0.69,,273
EVT_889122,USER_0138,trade,2024-01-01 11:22:57,11,0,0,0,none,,,,,,,EURUSD,1.35,27114.76,-277.7,3465.5,1490.0,1.123,0.0,,,,,,,,222
EVT_661472,USER_0445,trade,2024-01-01 11:24:52,11,0,0,0,none,,,,,,,BTCUSD,0.52,25564.59,-187.27,1203.3,2313.0,1.165,0.0,,,,,,,,151
EVT_157726,USER_0261,login,2024-01-01 11:27:19,11,0,0,0,none,10.145.232.1,DE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,183
EVT_712236,USER_0197,trade,2024-01-01 11:27:50,11,0,0,0,none,,,,,,,EURUSD,0.75,12100.94,71.78,2095.98,1593.0,1.112,0.0,,,,,,,,40
EVT_646000,USER_0198,login,2024-01-01 11:27:50,11,0,0,0,none,10.8.123.1,UK,android_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,228
EVT_117811,USER_0221,login,2024-01-01 11:28:51,11,0,0,0,none,10.44.33.1,AE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,205
EVT_995832,USER_0283,login,2024-01-01 11:40:10,11,0,0,0,none,10.224.119.1,DE,safari_mac,1.0,1.0,0.0,,,,,,,,,,,,,,,,169
EVT_873624,USER_0168,deposit,2024-01-01 11:41:20,11,0,0,0,none,,,,,,,,,,,,,,,2191.76,card,0.0,,,,,8
EVT_993539,USER_0161,login,2024-01-01 11:44:27,11,0,0,0,none,10.41.139.1,CN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,204
EVT_653380,USER_0489,deposit,2024-01-01 11:49:47,11,0,0,0,none,,,,,,,,,,,,,,,2095.27,bank,0.0,,,,,104
EVT_965938,USER_0156,trade,2024-01-01 11:53:42,11,0,0,0,none,,,,,,,AUDUSD,1.87,1761.64,-150.48,2594.46,1084.0,1.015,0.0,,,,,,,,198
EVT_465631,USER_0169,withdrawal,2024-01-01 11:59:03,11,0,0,0,none,,,,,,,,,,,,,,,209.41,bank,0.0,,,,,162
EVT_311110,USER_0256,trade,2024-01-01 12:00:43,12,0,0,0,none,,,,,,,USDCHF,1.25,30562.14,-84.12,2315.43,590.0,1.09,0.0,,,,,,,,182
EVT_450964,USER_0161,trade,2024-01-01 12:01:19,12,0,0,0,none,,,,,,,BTCUSD,1.39,21740.53,-19.06,740.51,2437.0,1.079,0.0,,,,,,,,204
EVT_783768,USER_0470,withdrawal,2024-01-01 12:01:28,12,0,0,0,none,,,,,,,,,,,,,,,936.76,crypto,0.0,,,,,27
EVT_505019,USER_0333,login,2024-01-01 12:02:13,12,0,0,0,none,10.77.176.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,203
EVT_869169,USER_0119,login,2024-01-01 12:02:25,12,0,0,0,none,10.227.85.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,56
EVT_802661,USER_0045,withdrawal,2024-01-01 12:06:54,12,0,0,0,none,,,,,,,,,,,,,,,525.91,bank,0.0,,,,,262
EVT_470655,USER_0493,session,2024-01-01 12:10:52,12,0,0,0,none,,,android_app,,,,,,,,,,,,,,,45.0,74.0,1.64,,261
EVT_527847,USER_0457,trade,2024-01-01 12:12:05,12,0,0,0,none,,,,,,,GBPUSD,1.62,19525.65,-117.28,3412.86,1493.0,1.148,0.0,,,,,,,,137
EVT_155346,USER_0005,trade,2024-01-01 12:18:23,12,0,0,1,structurer,,,,,,,EURUSD,1.66,1628.32,-233.97,534.96,1852.0,1.02,0.0,,,,,,,,33
EVT_386590,USER_0208,deposit,2024-01-01 12:19:06,12,0,0,0,none,,,,,,,,,,,,,,,1210.74,crypto,0.0,,,,,251
EVT_331820,USER_0340,kyc_change,2024-01-01 12:20:36,12,0,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,321
EVT_407975,USER_0374,trade,2024-01-01 12:20:53,12,0,0,0,none,,,,,,,XAUUSD,1.84,29066.19,281.84,759.17,927.0,1.065,0.0,,,,,,,,31
EVT_204364,USER_0322,kyc_change,2024-01-01 12:21:02,12,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,236
EVT_840135,USER_0496,withdrawal,2024-01-01 12:26:51,12,0,0,0,none,,,,,,,,,,,,,,,590.16,crypto,0.0,,,,,102
EVT_678995,USER_0003,session,2024-01-01 12:27:23,12,0,0,1,deposit_withdrawal_cycler,,,safari_mac,,,,,,,,,,,,,,,5.2,38.0,7.31,,217
EVT_104324,USER_0241,deposit,2024-01-01 12:30:44,12,0,0,0,none,,,,,,,,,,,,,,,1668.38,card,0.0,,,,,347
EVT_458201,USER_0101,login,2024-01-01 12:31:45,12,0,0,0,none,10.251.46.1,CN,android_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,105
EVT_962422,USER_0457,trade,2024-01-01 12:32:26,12,0,0,0,none,,,,,,,XAUUSD,1.34,23521.8,-107.08,1168.12,1856.0,1.383,0.0,,,,,,,,137
EVT_488558,USER_0157,deposit,2024-01-01 12:33:26,12,0,0,0,none,,,,,,,,,,,,,,,1956.08,crypto,0.0,,,,,7
EVT_306470,USER_0108,trade,2024-01-01 12:38:59,12,0,0,0,none,,,,,,,AUDUSD,1.05,10431.08,-29.8,2490.97,401.0,0.999,0.0,,,,,,,,182
EVT_223260,USER_0077,session,2024-01-01 12:39:08,12,0,0,0,none,,,safari_mac,,,,,,,,,,,,,,,20.2,64.0,3.17,,106
EVT_300199,USER_0143,trade,2024-01-01 12:43:33,12,0,0,0,none,,,,,,,EURUSD,1.68,12144.52,41.35,3739.34,2636.0,0.837,0.0,,,,,,,,226
EVT_207587,USER_0234,deposit,2024-01-01 12:47:30,12,0,0,0,none,,,,,,,,,,,,,,,3015.65,bank,0.0,,,,,303
EVT_292824,USER_0196,login,2024-01-01 12:48:51,12,0,0,0,none,10.76.216.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,318
EVT_740834,USER_0486,session,2024-01-01 12:52:05,12,0,0,0,none,,,chrome_win,,,,,,,,,,,,,,,48.8,73.0,1.5,,255
EVT_465121,USER_0340,trade,2024-01-01 12:53:03,12,0,0,0,none,,,,,,,XAUUSD,1.85,29522.88,-333.95,1720.02,301.0,1.195,0.0,,,,,,,,321
EVT_884417,USER_0167,trade,2024-01-01 12:54:14,12,0,0,0,none,,,,,,,USDCHF,1.02,2865.88,-348.84,2366.14,2002.0,1.228,0.0,,,,,,,,320
EVT_566430,USER_0009,trade,2024-01-01 12:54:35,12,0,0,1,brute_forcer,,,,,,,USDJPY,0.23,6094.37,-31.96,3983.57,1034.0,0.451,0.0,,,,,,,,311
EVT_366279,USER_0415,login,2024-01-01 12:57:44,12,0,0,0,none,10.126.123.1,AE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,36
EVT_603871,USER_0106,trade,2024-01-01 12:58:42,12,0,0,0,none,,,,,,,GBPUSD,0.03,19829.97,20.33,931.98,2369.0,0.996,0.0,,,,,,,,360
EVT_319387,USER_0446,trade,2024-01-01 12:58:59,12,0,0,0,none,,,,,,,EURUSD,0.75,24736.76,238.35,2516.91,2110.0,0.986,0.0,,,,,,,,204
EVT_676758,USER_0174,withdrawal,2024-01-01 12:59:52,12,0,0,0,none,,,,,,,,,,,,,,,156.13,crypto,0.0,,,,,343
EVT_249381,USER_0157,kyc_change,2024-01-01 13:02:56,13,0,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,7
EVT_467977,USER_0268,trade,2024-01-01 13:06:25,13,0,0,0,none,,,,,,,AUDUSD,1.89,18743.13,-143.93,4477.19,2663.0,0.731,0.0,,,,,,,,179
EVT_251031,USER_0465,login,2024-01-01 13:07:47,13,0,0,0,none,10.141.133.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,68
EVT_231836,USER_0262,trade,2024-01-01 13:12:59,13,0,0,0,none,,,,,,,USDCHF,0.36,23984.8,210.67,3010.57,2689.0,0.948,0.0,,,,,,,,86
EVT_705575,USER_0342,kyc_change,2024-01-01 13:18:53,13,0,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,243
EVT_969110,USER_0078,session,2024-01-01 13:19:56,13,0,0,0,none,,,android_app,,,,,,,,,,,,,,,31.7,51.0,1.61,,283
EVT_687532,USER_0447,deposit,2024-01-01 13:20:42,13,0,0,0,none,,,,,,,,,,,,,,,452.34,card,0.0,,,,,254
EVT_441701,USER_0017,trade,2024-01-01 13:22:36,13,0,0,1,device_switcher,,,,,,,XAUUSD,1.17,35287.02,-245.7,2250.8,3236.0,1.217,0.0,,,,,,,,318
EVT_701720,USER_0316,trade,2024-01-01 13:26:13,13,0,0,0,none,,,,,,,GBPUSD,1.07,18406.98,-2.38,3124.77,1005.0,1.162,0.0,,,,,,,,331
EVT_288641,USER_0080,session,2024-01-01 13:29:01,13,0,0,0,none,,,ios_app,,,,,,,,,,,,,,,57.1,47.0,0.82,,114
EVT_714649,USER_0028,deposit,2024-01-01 13:29:50,13,0,0,0,none,,,,,,,,,,,,,,,728.36,crypto,0.0,,,,,30
EVT_236804,USER_0106,login,2024-01-01 13:33:01,13,0,0,0,none,10.62.14.1,BR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,360
EVT_113950,USER_0009,trade,2024-01-01 13:37:28,13,0,0,1,brute_forcer,,,,,,,USDJPY,1.06,10827.42,207.33,3519.38,3246.0,0.8,0.0,,,,,,,,311
EVT_324620,USER_0132,trade,2024-01-01 13:39:59,13,0,0,0,none,,,,,,,EURUSD,0.25,26070.42,138.24,1882.01,3070.0,0.986,0.0,,,,,,,,188
EVT_483118,USER_0109,trade,2024-01-01 13:41:10,13,0,0,0,none,,,,,,,USDCHF,1.55,23101.33,-145.76,1138.97,713.0,1.164,0.0,,,,,,,,30
EVT_777591,USER_0090,login,2024-01-01 13:41:51,13,0,0,0,none,10.155.43.1,SG,chrome_win,1.0,1.0,0.0,,,,,,,,,,,,,,,,134
